brand,avg_rating,review_count,rating_std,verified_ratio,avg_helpful_votes,avg_sentiment_score,positive_ratio,avg_text_length,first_review_date,last_review_date,brand_age_days,norm_rating,norm_helpful,brand_reputation_score,brs_category
Aloodor,4.206896551724138,58,1.280879915344042,0.6896551724137931,0.6724137931034483,0.6967034482758621,0.896551724137931,196.89655172413794,2021-06-09 12:41:01.121,2023-03-13 09:48:03.798,641,0.8017241379310345,0.06724137931034482,61.38,Good (60-70)
Alpine Swiss,4.179525222551929,674,1.1712742125300608,0.9228486646884273,0.8486646884272997,0.524089465875371,0.8293768545994066,152.35163204747775,2012-01-06 20:14:10.000,2023-03-03 20:04:35.605,4073,0.7948813056379822,0.08486646884272997,65.8,Good (60-70)
Alternative,3.8448275862068964,174,1.3617617474458796,0.9137931034482759,0.7471264367816092,0.537583908045977,0.8045977011494253,184.2528735632184,2011-03-30 15:02:12.000,2022-08-28 13:28:17.514,4168,0.7112068965517241,0.07471264367816091,62.61,Good (60-70)
Altheanray,4.2727272727272725,55,1.1619674479813753,0.8545454545454545,1.4363636363636363,0.60174,0.8363636363636363,168.98181818181817,2019-06-06 03:06:39.745,2023-02-11 15:06:11.189,1346,0.8181818181818181,0.14363636363636362,66.32,Good (60-70)
AlvaQ,4.0,173,1.3976724838434151,0.8959537572254336,2.930635838150289,0.5743653179190752,0.815028901734104,171.1849710982659,2017-06-18 02:03:31.312,2023-03-13 21:01:05.801,2094,0.75,0.2930635838150289,68.85,Good (60-70)
Alyce Ives Intimates,3.9507042253521125,142,1.4747398606458582,0.9859154929577465,0.8309859154929577,0.5281436619718309,0.823943661971831,162.27464788732394,2018-12-22 22:04:19.642,2023-03-15 00:41:36.433,1543,0.7376760563380281,0.08309859154929577,65.77,Good (60-70)
Amazon Aware,4.533333333333333,75,0.8903891243679882,0.08,0.8933333333333333,0.779368,0.8933333333333333,389.05333333333334,2022-03-13 13:43:09.595,2023-03-17 15:11:42.274,369,0.8833333333333333,0.08933333333333333,48.65,Poor (<50)
Amazon Basics,4.575984990619137,533,0.9340797086062483,0.8667917448405253,1.9887429643527204,0.6111521575984991,0.8818011257035647,252.16322701688554,2016-04-22 00:15:18.000,2023-03-08 20:36:46.567,2511,0.8939962476547842,0.19887429643527205,71.04,Very Good (70-80)
Amazon Collection,4.304794520547945,876,1.1796463697778001,0.8470319634703196,1.976027397260274,0.6038866438356164,0.8618721461187214,195.44520547945206,2004-09-24 15:13:12.000,2023-02-19 18:43:59.280,6722,0.8261986301369864,0.1976027397260274,68.32,Good (60-70)
Amazon Essentials,4.340294749314967,13503,1.0800210126941485,0.7559060949418648,2.123676220099237,0.6376294749314967,0.8693623639191291,228.25957194697475,2012-12-29 00:42:22.000,2023-03-19 16:04:19.848,3732,0.8350736873287417,0.2123676220099237,66.82,Good (60-70)
AmeriMark,4.111111111111111,81,1.2747548783981966,0.9506172839506173,2.802469135802469,0.5218975308641975,0.8024691358024691,181.06172839506172,2014-11-12 23:31:55.000,2023-02-25 19:38:07.908,3026,0.7777777777777777,0.2802469135802469,70.28,Very Good (70-80)
American Apparel,4.083832335329341,167,1.1740834602868795,0.6107784431137725,1.1497005988023952,0.6644023952095809,0.874251497005988,283.79640718562877,2011-03-03 20:35:15.000,2023-03-05 00:54:12.861,4384,0.7709580838323353,0.11497005988023952,59.27,Fair (50-60)
American Trends,4.147186147186147,231,1.287052025899685,0.9956709956709957,0.8181818181818182,0.569291774891775,0.8528138528138528,149.88311688311688,2017-05-29 20:22:58.000,2023-03-18 22:16:38.240,2119,0.7867965367965368,0.08181818181818182,67.93,Good (60-70)
Amoji,4.389121338912134,239,1.0900846383783473,0.9790794979079498,0.4476987447698745,0.5604686192468619,0.8368200836820083,195.0460251046025,2017-11-15 22:56:34.287,2023-03-12 11:17:27.088,1942,0.8472803347280335,0.04476987447698745,67.7,Good (60-70)
Amoretu,3.9853801169590644,342,1.3623841666544425,0.9590643274853801,0.8011695906432749,0.5516388888888889,0.8304093567251462,153.0701754385965,2016-06-14 19:02:13.000,2023-03-15 17:57:33.835,2464,0.7463450292397661,0.08011695906432749,65.4,Good (60-70)
Andrew Scott,3.854368932038835,103,1.4779939172464398,0.9805825242718447,0.8543689320388349,0.4405339805825243,0.7281553398058253,144.2135922330097,2015-08-18 03:18:08.000,2023-01-01 18:02:14.983,2693,0.7135922330097088,0.0854368932038835,62.69,Good (60-70)
Angashion,3.925423728813559,295,1.3607212498683157,0.9050847457627119,2.8271186440677964,0.5737423728813559,0.8305084745762712,189.64745762711865,2018-02-14 03:21:54.179,2023-03-17 17:42:23.435,1857,0.7313559322033898,0.28271186440677964,68.74,Good (60-70)
Angel Barcelo,4.3076923076923075,65,1.236465185052193,0.9538461538461539,0.8153846153846154,0.5945030769230769,0.8307692307692308,173.33846153846153,2018-09-01 16:06:30.152,2023-01-18 14:22:46.739,1599,0.8269230769230769,0.08153846153846153,67.33,Good (60-70)
Angel Kiss,4.456896551724138,116,1.1220496879589938,0.9396551724137931,1.1810344827586208,0.6301905172413792,0.8706896551724138,215.35344827586206,2017-12-13 14:59:42.999,2023-02-16 21:25:24.627,1891,0.8642241379310345,0.11810344827586208,69.82,Good (60-70)
Angelina,4.322097378277154,267,1.100750983339978,0.9737827715355806,1.1086142322097379,0.6072647940074907,0.8576779026217228,165.1760299625468,2012-03-22 17:09:37.000,2023-02-15 04:25:07.393,3981,0.8305243445692885,0.11086142322097378,69.32,Good (60-70)
Angelus,4.588235294117647,51,0.9833914904703068,0.9607843137254902,2.4901960784313726,0.5055705882352942,0.8235294117647058,182.76470588235293,2014-11-06 12:02:57.000,2023-02-04 18:19:16.487,3012,0.8970588235294117,0.24901960784313726,73.26,Very Good (70-80)
Angerella,4.156716417910448,134,1.1943128241729906,0.8507462686567164,0.9328358208955224,0.6928261194029851,0.8955223880597015,218.03731343283582,2016-02-18 22:42:54.000,2023-03-13 22:37:43.218,2579,0.789179104477612,0.09328358208955224,65.72,Good (60-70)
Animal Den,4.395161290322581,124,0.9090202747754271,0.9919354838709677,0.5161290322580645,0.6070540322580645,0.8870967741935484,148.48387096774192,2015-09-20 17:10:30.000,2023-02-10 14:29:51.120,2699,0.8487903225806452,0.05161290322580645,69.49,Good (60-70)
Ann Arbor T-shirt Co.,4.826530612244898,294,0.4893160973103133,0.9013605442176871,0.4897959183673469,0.6626357142857142,0.9387755102040817,127.08163265306122,2014-11-28 01:49:19.000,2023-03-14 21:13:51.317,3028,0.9566326530612246,0.04897959183673469,71.14,Very Good (70-80)
Anna-Kaci,4.232876712328767,146,1.1746817376188852,0.952054794520548,1.356164383561644,0.584758904109589,0.8424657534246576,198.2123287671233,2014-09-14 22:51:14.000,2023-03-15 11:58:57.018,3103,0.8082191780821917,0.13561643835616438,68.46,Good (60-70)
Anne Klein,4.516759776536313,358,0.9339525377080288,0.8044692737430168,1.0865921787709498,0.6675539106145251,0.8938547486033519,195.39664804469274,2011-04-04 14:42:10.000,2023-03-10 18:56:40.445,4358,0.8791899441340782,0.10865921787709498,67.15,Good (60-70)
Annenmy,4.470588235294118,102,1.1231663371247913,0.9607843137254902,1.3529411764705883,0.678964705882353,0.8921568627450981,179.35294117647058,2019-03-22 19:23:29.577,2023-03-09 20:06:25.760,1448,0.8676470588235294,0.13529411764705884,71.4,Very Good (70-80)
Anywear,3.9056603773584904,53,1.3482774044540657,0.8679245283018868,0.6415094339622641,0.44656792452830185,0.7547169811320755,164.0,2013-12-18 01:31:29.000,2023-01-15 20:04:14.949,3315,0.7264150943396226,0.06415094339622641,60.33,Good (60-70)
Aokosor,4.218181818181818,110,1.2662290920002814,0.8545454545454545,0.7,0.5682909090909091,0.8272727272727273,160.52727272727273,2018-04-17 15:18:43.460,2023-03-07 18:09:43.273,1785,0.8045454545454545,0.06999999999999999,63.91,Good (60-70)
Aoliks,4.287878787878788,66,1.1061388355641093,0.8636363636363636,1.696969696969697,0.4528848484848485,0.7878787878787878,149.93939393939394,2019-01-13 04:06:27.894,2023-03-18 20:43:11.490,1525,0.821969696969697,0.1696969696969697,66.08,Good (60-70)
Aoxjox,4.288461538461538,52,0.9769207016514869,0.9423076923076923,1.5,0.5599442307692308,0.8076923076923077,247.75,2020-01-09 22:46:59.360,2023-03-14 14:23:59.674,1159,0.8221153846153846,0.15,68.05,Good (60-70)
Apakowa,4.382352941176471,68,1.159379810594915,0.8529411764705882,0.11764705882352941,0.6420558823529411,0.8676470588235294,176.8235294117647,2018-01-12 18:31:41.131,2023-01-13 14:53:29.671,1826,0.8455882352941178,0.011764705882352941,64.45,Good (60-70)
Aphratti,4.297297297297297,148,1.133650172555071,0.9054054054054054,1.8108108108108107,0.6299304054054053,0.8783783783783784,191.3716216216216,2016-01-15 23:17:27.000,2023-01-06 19:12:01.382,2547,0.8243243243243243,0.18108108108108106,69.73,Good (60-70)
Aqua Eve,4.344444444444444,90,1.0403231035597784,0.9333333333333333,0.8555555555555555,0.6750122222222222,0.9333333333333333,175.72222222222223,2019-04-02 03:51:30.734,2023-03-12 01:58:15.097,1439,0.836111111111111,0.08555555555555555,69.71,Good (60-70)
Aravon,4.185185185185185,54,1.1667415369806644,0.9444444444444444,1.6481481481481481,0.5649500000000001,0.8148148148148148,236.9814814814815,2013-02-24 16:01:14.000,2022-02-12 03:31:05.066,3274,0.7962962962962963,0.1648148148148148,68.01,Good (60-70)
Archer Watch Straps,4.402298850574713,87,1.1458699357474327,0.9310344827586207,0.13793103448275862,0.6178206896551725,0.8390804597701149,188.49425287356323,2017-03-03 13:01:12.000,2023-02-15 19:17:10.446,2175,0.8505747126436782,0.013793103448275862,65.86,Good (60-70)
Arctix,4.221501390176089,1079,1.17490029093694,0.9008341056533827,5.743280815569972,0.5967065801668211,0.8544949026876738,235.64318813716403,2011-01-18 22:02:34.000,2023-03-16 13:43:33.088,4439,0.8053753475440222,0.5743280815569972,78.38,Very Good (70-80)
Armitron,4.467741935483871,62,1.066905160187885,0.8225806451612904,0.5161290322580645,0.6672693548387096,0.8709677419354839,225.09677419354838,2010-05-28 18:37:55.000,2023-03-02 01:26:40.172,4660,0.8669354838709677,0.05161290322580645,65.3,Good (60-70)
Armitron Sport,4.161290322580645,248,1.2297730067638812,0.967741935483871,0.6008064516129032,0.5016979838709678,0.7983870967741935,196.47177419354838,2011-07-01 09:53:29.000,2023-02-22 17:15:41.563,4254,0.7903225806451613,0.06008064516129032,65.41,Good (60-70)
Aro Lora,3.640625,64,1.557034090420039,0.96875,1.015625,0.535203125,0.78125,172.375,2016-05-27 20:04:58.000,2022-12-03 05:04:16.064,2380,0.66015625,0.1015625,62.79,Good (60-70)
Arolina,4.169312169312169,189,1.1591036765031135,0.9523809523809523,1.0317460317460319,0.6028899470899471,0.8412698412698413,177.2010582010582,2017-10-03 19:29:36.859,2023-03-08 04:17:39.365,1981,0.7923280423280423,0.10317460317460318,67.23,Good (60-70)
Arrow 1851,4.403225806451613,124,1.0194798198436545,0.6854838709677419,0.3951612903225806,0.623674193548387,0.8629032258064516,210.1290322580645,2009-02-25 21:30:12.000,2023-02-18 19:34:25.970,5105,0.8508064516129032,0.03951612903225806,60.97,Good (60-70)
Arshiner,4.650375939849624,266,0.8206876141521197,0.8345864661654135,1.2142857142857142,0.683112030075188,0.9398496240601504,139.45488721804512,2015-10-29 18:07:15.000,2023-03-13 23:28:07.354,2692,0.9125939849624061,0.12142857142857141,70.21,Very Good (70-80)
Artfish,4.027777777777778,108,1.4039885329385895,0.9166666666666666,1.0185185185185186,0.5340444444444444,0.8148148148148148,155.03703703703704,2017-12-13 15:51:25.394,2023-02-22 04:41:54.200,1896,0.7569444444444444,0.10185185185185186,64.76,Good (60-70)
Arus,4.2303030303030305,165,1.2377410700114948,0.9878787878787879,1.406060606060606,0.5462866666666667,0.8,183.3272727272727,2011-01-08 23:15:39.000,2023-02-06 00:57:46.427,4411,0.8075757575757576,0.1406060606060606,68.4,Good (60-70)
Asgard,4.300813008130081,123,1.1447310468688563,0.959349593495935,1.6910569105691058,0.6135528455284552,0.8617886178861789,240.0081300813008,2018-02-28 16:37:03.408,2023-03-14 02:36:33.407,1839,0.8252032520325203,0.1691056910569106,70.39,Very Good (70-80)
Ashford & Brooks,4.163636363636364,55,1.34389754299225,0.9272727272727272,0.8363636363636363,0.5253781818181819,0.8,184.01818181818183,2017-02-27 21:19:46.000,2023-02-15 22:48:49.525,2179,0.790909090909091,0.08363636363636363,65.05,Good (60-70)
Astylish,3.9,340,1.370356196831572,0.9,2.8794117647058823,0.541810294117647,0.8,195.29117647058823,2017-11-04 19:33:34.475,2023-03-08 19:38:01.466,1950,0.725,0.28794117647058826,67.82,Good (60-70)
Asvivid,4.120786516853933,356,1.2624659301221162,0.949438202247191,2.438202247191011,0.5665078651685393,0.8286516853932584,182.3988764044944,2017-01-05 00:27:24.000,2023-03-12 21:57:45.081,2257,0.7801966292134832,0.24382022471910111,70.05,Very Good (70-80)
At The Buzzer,4.166666666666667,66,1.222649497964071,0.9393939393939394,0.5,0.4995757575757576,0.7878787878787878,121.68181818181819,2016-12-16 18:36:10.000,2022-10-27 17:36:24.533,2140,0.7916666666666667,0.05,64.22,Good (60-70)
Athlefit,3.941860465116279,86,1.4088347388808342,0.8023255813953488,2.2906976744186047,0.5955186046511628,0.8255813953488372,205.65116279069767,2019-05-29 17:44:01.249,2023-03-15 20:08:57.798,1386,0.7354651162790697,0.22906976744186047,64.81,Good (60-70)
Augusta Sportswear,4.141361256544503,191,1.292047021454304,0.9895287958115183,0.8115183246073299,0.45255287958115187,0.7486910994764397,114.8586387434555,2012-07-29 16:34:08.000,2023-01-22 16:33:56.946,3828,0.7853403141361257,0.08115183246073299,65.12,Good (60-70)
Auliné Collection,3.9060402684563758,149,1.3722258593898837,0.9798657718120806,1.080536912751678,0.5635295302013423,0.8322147651006712,200.0201342281879,2014-05-05 22:55:35.000,2022-10-14 23:19:09.087,3084,0.7265100671140939,0.1080536912751678,66.17,Good (60-70)
Aura Apparel,4.139059304703476,489,1.337161146964402,0.9713701431492843,0.130879345603272,0.5501055214723927,0.8323108384458078,137.33333333333334,2018-01-11 14:24:23.067,2023-03-11 04:49:44.004,1884,0.7847648261758691,0.0130879345603272,65.04,Good (60-70)
AvaCostume,3.9695121951219514,164,1.33579222369388,0.9329268292682927,0.7621951219512195,0.5749042682926829,0.8292682926829268,190.8109756097561,2015-05-20 08:00:42.000,2022-08-28 13:17:05.322,2657,0.7423780487804879,0.07621951219512195,64.52,Good (60-70)
Avia,4.205882352941177,272,1.1501172541463838,0.8897058823529411,0.5919117647058824,0.5448003676470589,0.8198529411764706,207.30882352941177,2010-12-14 15:43:08.000,2023-03-17 15:47:25.223,4476,0.8014705882352942,0.05919117647058823,64.26,Good (60-70)
Avidlove,4.213438735177865,253,1.2383974352126423,0.9644268774703557,2.1146245059288535,0.6045205533596838,0.8537549407114624,144.46640316205534,2015-11-11 21:05:54.000,2023-03-02 15:59:38.337,2667,0.8033596837944663,0.21146245059288535,70.83,Very Good (70-80)
Avoogue,4.157894736842105,76,1.254885190806419,0.8289473684210527,0.6052631578947368,0.5351605263157895,0.8289473684210527,180.69736842105263,2019-09-26 13:19:39.483,2023-03-19 02:54:39.522,1269,0.7894736842105263,0.060526315789473685,62.7,Good (60-70)
Awesome21,4.029411764705882,68,1.3926307997230052,0.9852941176470589,1.9852941176470589,0.5181250000000001,0.7941176470588235,174.44117647058823,2015-06-28 23:26:13.000,2022-07-03 13:03:58.446,2561,0.7573529411764706,0.1985294117647059,68.38,Good (60-70)
Ayurvastram,4.129411764705883,85,1.289040204904387,0.9882352941176471,7.858823529411764,0.6418517647058823,0.8823529411764706,258.7176470588235,2013-02-05 21:20:16.000,2022-09-27 01:50:42.447,3520,0.7823529411764707,0.7858823529411765,85.97,Excellent (80-90)
Azules,4.230769230769231,130,1.1104748725012952,0.9769230769230769,0.6153846153846154,0.5855815384615385,0.8692307692307693,207.43076923076924,2013-09-11 11:43:05.000,2023-03-11 06:03:22.945,3467,0.8076923076923077,0.06153846153846154,67.88,Good (60-70)
B BANGKOK PANTS,4.340277777777778,144,1.1104285976827462,0.9513888888888888,0.8888888888888888,0.6057479166666666,0.8333333333333334,177.66666666666666,2015-05-27 22:11:44.000,2023-03-14 21:58:15.969,2847,0.8350694444444444,0.08888888888888888,67.72,Good (60-70)
B. BRILLIANT,4.311827956989247,93,1.1129523469588516,1.0,0.978494623655914,0.5474784946236559,0.8387096774193549,115.98924731182795,2017-01-18 18:10:18.000,2022-12-18 01:39:55.289,2159,0.8279569892473118,0.0978494623655914,69.11,Good (60-70)
B2prity,4.268041237113402,97,1.1593412633683202,0.9587628865979382,1.690721649484536,0.6843113402061857,0.9072164948453608,209.8659793814433,2018-04-25 02:52:41.534,2023-03-07 03:17:40.975,1777,0.8170103092783505,0.16907216494845362,71.3,Very Good (70-80)
BABEYOND,4.450757575757576,264,1.0269372835538861,0.9545454545454546,1.378787878787879,0.6342125,0.8712121212121212,183.91287878787878,2016-12-18 02:31:26.000,2023-03-19 01:47:36.040,2281,0.862689393939394,0.13787878787878788,70.66,Very Good (70-80)
BAGAIL,4.612167300380228,263,0.9459456769879282,0.9543726235741445,2.1140684410646386,0.627428897338403,0.8783269961977186,222.56273764258555,2015-12-16 01:17:23.000,2023-03-13 20:01:12.527,2644,0.9030418250950569,0.21140684410646388,73.68,Very Good (70-80)
BAISHENGGT,4.2781954887218046,133,1.2392164157769252,0.8721804511278195,2.2781954887218046,0.590190977443609,0.8421052631578947,203.0751879699248,2016-10-24 20:48:40.000,2023-03-06 20:29:54.376,2323,0.8195488721804511,0.22781954887218045,69.04,Good (60-70)
BALEAF,4.309644670050761,1970,1.1284034914187084,0.9527918781725888,1.5619289340101523,0.602458578680203,0.8461928934010152,218.04263959390863,2014-09-03 15:13:57.000,2023-03-19 17:01:21.781,3119,0.8274111675126903,0.15619289340101522,69.56,Good (60-70)
BALENNZ,4.627118644067797,59,0.7633480040820572,0.864406779661017,0.6271186440677966,0.6773796610169492,0.9322033898305084,190.08474576271186,2021-01-17 18:12:05.124,2023-03-01 21:32:15.837,773,0.9067796610169492,0.06271186440677966,69.15,Good (60-70)
BANGELY,4.094117647058823,85,1.3594775730804403,0.9176470588235294,0.8,0.6261835294117647,0.8705882352941177,150.61176470588236,2018-10-29 13:22:25.073,2023-03-06 18:28:45.121,1589,0.7735294117647058,0.08,66.04,Good (60-70)
BAOHULU,4.466101694915254,118,1.137414998344334,0.9661016949152542,0.7627118644067796,0.6950949152542374,0.9322033898305084,189.72881355932202,2015-08-24 03:27:28.000,2023-01-25 00:06:44.980,2710,0.8665254237288136,0.07627118644067796,71.03,Very Good (70-80)
BARCO,4.494764397905759,382,0.9467301494312013,0.9554973821989529,0.7041884816753927,0.6605104712041885,0.8795811518324608,173.95811518324606,2010-09-18 21:59:02.000,2023-03-11 20:03:48.956,4556,0.8736910994764397,0.07041884816753927,69.48,Good (60-70)
BARERUN,4.1692307692307695,65,1.3177778498436152,0.9692307692307692,0.2153846153846154,0.4140338461538462,0.7076923076923077,153.1076923076923,2018-04-16 18:50:41.458,2023-03-09 00:46:48.193,1787,0.7923076923076924,0.02153846153846154,62.27,Good (60-70)
BARTON WATCH BANDS,4.316953316953317,407,1.22787114232329,0.9705159705159705,0.7469287469287469,0.604251597051597,0.8771498771498771,227.4938574938575,2015-12-29 18:51:43.000,2023-03-15 18:03:19.004,2632,0.8292383292383292,0.0746928746928747,68.79,Good (60-70)
