brand,brand_reputation_score,review_count,avg_helpful_votes,avg_rating,BRS_Category
Premium Wear,62.15,81,0.4444444444444444,3.9012345679012346,Good (60-70)
PrettyGuide,76.38,357,4.411764705882353,4.285714285714286,Very Good (70-80)
PrinStory,67.83,319,0.8307210031347962,4.360501567398119,Good (60-70)
Private Island,77.6,88,4.193181818181818,4.238636363636363,Very Good (70-80)
Pro Acme,67.98,119,0.7226890756302521,4.327731092436975,Good (60-70)
Pro Club,67.05,193,0.7461139896373057,4.238341968911917,Good (60-70)
Pro Mountain,68.2,84,0.4642857142857143,4.535714285714286,Good (60-70)
Prolific Health,75.77,80,6.2125,3.7875,Very Good (70-80)
Promotion & Beyond,71.65,53,0.5471698113207547,4.547169811320755,Very Good (70-80)
Propper,68.34,208,1.4230769230769231,4.211538461538462,Good (60-70)
Propét,65.93,1045,0.998086124401914,4.10622009569378,Good (60-70)
Proud Cloth Military Family Shirts,68.09,59,0.1186440677966101,4.322033898305085,Good (60-70)
Przewalski,71.09,64,1.875,4.4375,Very Good (70-80)
Psiroy,73.87,63,1.253968253968254,4.571428571428571,Very Good (70-80)
Pudolla,63.59,70,0.6857142857142857,4.1,Good (60-70)
Pure Athlete,66.33,66,0.9242424242424242,4.393939393939394,Good (60-70)
QALO,65.66,55,0.4909090909090909,4.109090909090909,Good (60-70)
QIXING,68.42,194,1.0154639175257731,4.242268041237113,Good (60-70)
QPNGRP,64.05,55,0.6181818181818182,4.0181818181818185,Good (60-70)
QUEENFUR,70.76,85,0.5411764705882353,4.576470588235294,Very Good (70-80)
QUEENIEKE,70.21,102,1.6862745098039216,4.382352941176471,Very Good (70-80)
QUXIANG,73.65,84,1.869047619047619,4.559523809523809,Very Good (70-80)
QZUnique,68.69,98,1.4285714285714286,4.112244897959184,Good (60-70)
Qearal,74.52,97,5.092783505154639,4.082474226804123,Very Good (70-80)
QegarTop,69.87,88,1.2159090909090908,4.238636363636363,Good (60-70)
Queenberry,68.62,58,0.293103448275862,4.482758620689655,Good (60-70)
Quiksilver,63.54,248,0.2741935483870967,4.040322580645161,Good (60-70)
R RUXIA,72.4,75,2.36,4.386666666666667,Very Good (70-80)
R.Vivimos,70.04,419,2.806682577565633,3.9618138424821,Very Good (70-80)
RABBIT SKINS,69.1,74,0.581081081081081,4.256756756756757,Good (60-70)
RAISEVERN,70.45,121,1.2396694214876034,4.43801652892562,Very Good (70-80)
RANPHEE,65.61,66,0.9393939393939394,3.909090909090909,Good (60-70)
RATIVE,70.08,198,0.0909090909090909,4.641414141414141,Very Good (70-80)
RBX,66.46,148,1.0945945945945943,4.222972972972973,Good (60-70)
REDESS,67.62,82,0.7682926829268293,4.536585365853658,Good (60-70)
RELLECIGA,68.83,62,1.0806451612903225,4.483870967741935,Good (60-70)
REORIA,71.29,84,1.1666666666666667,4.416666666666667,Very Good (70-80)
RF ROOM OF FASHION,65.78,72,1.0,4.180555555555555,Good (60-70)
RIAH FASHION,66.47,78,0.6282051282051282,4.205128205128205,Good (60-70)
RIIQIICHY,68.85,74,0.918918918918919,4.45945945945946,Good (60-70)
RIVBOS,70.91,74,1.337837837837838,4.351351351351352,Very Good (70-80)
ROCKNIGHT,67.48,52,1.4615384615384617,4.365384615384615,Good (60-70)
ROMWE,69.16,756,2.943121693121693,3.7566137566137567,Good (60-70)
RONNOX,71.43,62,0.064516129032258,4.790322580645161,Very Good (70-80)
ROPER,69.55,142,1.147887323943662,4.373239436619718,Good (60-70)
ROQ,68.96,356,0.1910112359550561,4.587078651685394,Good (60-70)
ROSKIKI,65.44,74,1.9864864864864864,4.027027027027027,Good (60-70)
ROSRISS,67.01,156,1.6602564102564104,4.262820512820513,Good (60-70)
RUNBOX,65.97,97,0.6907216494845361,4.391752577319588,Good (60-70)
RUNNING GIRL,65.17,206,0.8980582524271845,4.194174757281553,Good (60-70)
RUUHEE,62.57,56,0.1607142857142857,3.875,Good (60-70)
RVROVIC,72.83,69,2.246376811594203,4.27536231884058,Very Good (70-80)
RXRXCOCO,66.77,67,0.7014925373134329,4.0,Good (60-70)
RaanPahMuang,71.69,60,0.4666666666666667,4.683333333333334,Very Good (70-80)
Rafaella,61.75,78,3.2564102564102564,4.089743589743589,Good (60-70)
Rainbow Sandals,70.78,214,1.4766355140186915,4.406542056074766,Very Good (70-80)
Rampage,63.64,58,1.0172413793103448,4.086206896551724,Good (60-70)
RanRui,67.72,75,2.3866666666666667,4.053333333333334,Good (60-70)
Rapid Dominance,70.61,61,0.3770491803278688,4.60655737704918,Very Good (70-80)
Ray-Ban,68.7,507,1.4635108481262329,4.353057199211046,Good (60-70)
Rdruko,66.99,95,1.1894736842105262,4.252631578947368,Good (60-70)
ReachMe,70.99,101,2.7524752475247523,4.0495049504950495,Very Good (70-80)
Real Essentials,64.3,1021,1.1273261508325172,3.910871694417238,Good (60-70)
Realer,70.86,186,2.161290322580645,4.204301075268817,Very Good (70-80)
Red Kap,65.94,415,0.3036144578313253,4.325301204819277,Good (60-70)
Reebok,64.59,1641,0.6057282145033516,4.174283973187081,Good (60-70)
Reef,66.82,1069,0.4097287184284378,4.342376052385407,Good (60-70)
Rekayla,67.04,68,2.147058823529412,3.926470588235294,Good (60-70)
Rekucci,73.29,744,2.795698924731183,4.247311827956989,Very Good (70-80)
Relic by Fossil,63.73,55,1.0363636363636364,4.381818181818182,Good (60-70)
Relipop,68.27,326,1.4417177914110428,4.021472392638037,Good (60-70)
Reminisce,72.54,809,1.2830655129789863,4.548825710754017,Very Good (70-80)
ReneeC.,73.48,51,2.92156862745098,4.450980392156863,Very Good (70-80)
Resfeber,67.17,110,0.9363636363636364,4.063636363636364,Good (60-70)
Retreez,67.54,59,0.6610169491525424,4.220338983050848,Good (60-70)
Retro Rewind,69.32,53,0.4150943396226415,4.528301886792453,Good (60-70)
Revant,64.47,88,0.5340909090909091,3.829545454545455,Good (60-70)
Richie House,73.78,193,2.1036269430051813,4.544041450777202,Very Good (70-80)
Riders by Lee Indigo,74.36,553,4.602169981916817,4.191681735985534,Very Good (70-80)
Rinfit,68.17,107,0.4672897196261682,4.5046728971962615,Good (60-70)
Ripple Junction,71.05,202,0.5247524752475248,4.6138613861386135,Very Good (70-80)
Ritche,66.32,177,0.327683615819209,4.1807909604519775,Good (60-70)
Riviera Sun,67.53,439,1.460136674259681,4.031890660592255,Good (60-70)
Roadbox,69.57,127,0.3858267716535433,4.669291338582677,Good (60-70)
Roaman's,70.81,150,3.0733333333333333,4.006666666666667,Very Good (70-80)
Robeez,70.41,61,0.4590163934426229,4.540983606557377,Very Good (70-80)
Robes King,64.48,60,0.3333333333333333,4.316666666666666,Good (60-70)
RockDove,67.57,676,0.4852071005917159,4.31508875739645,Good (60-70)
Rocket Dog,66.77,228,1.105263157894737,4.135964912280702,Good (60-70)
Rockland,67.69,517,1.5261121856866535,4.172147001934236,Good (60-70)
Rockport,66.74,1154,0.8188908145580589,4.231369150779896,Good (60-70)
Rocky,64.09,281,0.9288256227758008,4.0355871886121,Good (60-70)
Rocorose,67.95,89,2.235955056179775,4.235955056179775,Good (60-70)
Roiii,83.21,56,7.75,3.857142857142857,Excellent (80-100)
Rokka&Rolla,72.06,51,0.7843137254901961,4.607843137254902,Very Good (70-80)
Romanstii,72.35,57,1.6140350877192982,4.56140350877193,Very Good (70-80)
Rosme,60.29,102,0.5882352941176471,3.588235294117647,Good (60-70)
Ross Michaels,70.43,52,0.4807692307692308,4.615384615384615,Very Good (70-80)
Rosyline,60.55,52,0.2307692307692307,3.980769230769231,Good (60-70)
Rothco,65.82,797,0.6373902132998746,4.189460476787954,Good (60-70)
Roxy,66.1,352,0.4971590909090909,4.173295454545454,Good (60-70)
Rubie's,64.82,533,0.8686679174484052,3.954971857410882,Good (60-70)
Ruby Rd.,70.42,65,2.4,4.1692307692307695,Very Good (70-80)
RuffleButts,71.76,126,0.3095238095238095,4.706349206349207,Very Good (70-80)
Ruifan,67.48,116,0.913793103448276,4.258620689655173,Good (60-70)
Ruisita,64.43,61,0.4426229508196721,3.9836065573770494,Good (60-70)
Runcati,62.91,89,0.9213483146067416,3.9101123595505616,Good (60-70)
Runhit,67.98,84,0.4642857142857143,4.5,Good (60-70)
Russell Athletic,63.59,1271,0.3926042486231313,4.241542092840283,Good (60-70)
Rustler,65.18,98,0.2040816326530612,4.408163265306122,Good (60-70)
Ryka,67.28,678,1.1858407079646018,4.187315634218289,Good (60-70)
S-ZONE,72.04,105,2.552380952380952,4.419047619047619,Very Good (70-80)
S.L. Fashions,67.21,56,1.8392857142857144,4.160714285714286,Good (60-70)
SA106,66.12,79,0.2151898734177215,4.30379746835443,Good (60-70)
SAGUARO,69.44,113,1.646017699115044,4.230088495575221,Good (60-70)
SAMGU,61.32,68,0.0441176470588235,4.088235294117647,Good (60-70)
SAMPEEL,65.83,551,1.1542649727767695,4.029038112522686,Good (60-70)
SANDALUP,64.37,91,0.4175824175824176,4.142857142857143,Good (60-70)
SANGTREE,75.39,57,2.789473684210526,4.368421052631579,Very Good (70-80)
SANNYRA,53.28,214,0.4953271028037383,4.411214953271028,Fair (50-60)
SANSTHS,67.52,113,0.9026548672566372,4.469026548672566,Good (60-70)
SANTINY,70.19,52,1.3461538461538465,4.230769230769231,Very Good (70-80)
SAS,71.53,81,1.851851851851852,4.493827160493828,Very Good (70-80)
SATINA,67.47,653,0.4670750382848392,4.269525267993874,Good (60-70)
SATINIOR,64.82,219,0.5525114155251142,4.063926940639269,Good (60-70)
SAUKOLE,69.86,53,2.943396226415094,3.679245283018868,Good (60-70)
SB SOX,62.48,51,1.2156862745098038,3.843137254901961,Good (60-70)
SCREENSHOT,69.14,73,0.6027397260273972,4.260273972602739,Good (60-70)
SDBING,70.17,66,1.1363636363636365,4.4393939393939394,Very Good (70-80)
SE,61.12,256,0.2109375,3.9921875,Good (60-70)
SEASUM,73.11,222,4.572072072072072,3.752252252252252,Very Good (70-80)
SEEKWAY,66.46,64,1.390625,4.078125,Good (60-70)
SEIKO,70.38,80,1.65,4.5,Very Good (70-80)
SENDEFN,69.55,126,0.8174603174603174,4.5,Good (60-70)
SERMAN BRANDS,69.78,237,0.6540084388185654,4.6118143459915615,Good (60-70)
SG SUGU,71.7,133,0.8796992481203008,4.631578947368421,Very Good (70-80)
SHAPERMINT,66.42,217,3.824884792626728,3.6267281105990783,Good (60-70)
SHAPERX,66.22,72,1.6944444444444444,3.9722222222222223,Good (60-70)
SHEKINI,69.64,187,0.93048128342246,4.390374331550802,Good (60-70)
SHEWIN,72.88,100,5.1,4.06,Very Good (70-80)
SHIBEVER,66.7,165,1.587878787878788,4.151515151515151,Good (60-70)
SILKWORLD,65.69,74,0.5,4.391891891891892,Good (60-70)
SILVERCLOSEOUT,67.21,56,0.9464285714285714,4.232142857142857,Good (60-70)
SIMARI,67.02,258,0.9534883720930232,4.1937984496124034,Good (60-70)
SIMIYA,63.33,56,0.5535714285714286,4.053571428571429,Good (60-70)
SIORO,71.04,134,1.5895522388059702,4.507462686567164,Very Good (70-80)
SK Hat shop,69.62,76,0.3815789473684211,4.5131578947368425,Good (60-70)
SKYDEER,71.13,73,1.8767123287671232,4.342465753424658,Very Good (70-80)
SLIMMING GRIL,66.08,53,0.9622641509433962,4.169811320754717,Good (60-70)
SMILING PINKER,67.22,59,0.6610169491525424,4.6440677966101696,Good (60-70)
SOCIALA,69.55,58,0.6206896551724138,4.431034482758621,Good (60-70)
SOJOS,67.96,395,0.5392405063291139,4.39746835443038,Good (60-70)
SOLLBEAM,65.56,144,0.6875,4.270833333333333,Good (60-70)
SOLY HUX,64.87,95,0.8421052631578947,3.968421052631579,Good (60-70)
SOUL Naturalizer,66.97,57,1.263157894736842,4.052631578947368,Good (60-70)
SOULFUL SCRUBS,52.76,109,0.3027522935779816,4.8807339449541285,Fair (50-60)
SPECIALMAGIC,67.21,91,1.4725274725274726,4.21978021978022,Good (60-70)
SPUNKYsoul,71.19,81,0.6049382716049383,4.691358024691358,Very Good (70-80)
SSLR,69.61,136,0.75,4.544117647058823,Good (60-70)
SSOULM,66.95,68,1.2647058823529411,4.029411764705882,Good (60-70)
STACY ADAMS,67.35,255,1.0980392156862746,4.341176470588235,Good (60-70)
STAR WARS,66.5,296,0.3513513513513513,4.527027027027027,Good (60-70)
STQ,65.02,463,1.105831533477322,4.153347732181426,Good (60-70)
STRETCH IS COMFORT,70.02,259,1.5907335907335909,4.277992277992278,Very Good (70-80)
STYLEWORD,67.99,229,1.0480349344978166,4.366812227074236,Good (60-70)
SUNGAIT,70.74,286,0.5244755244755245,4.653846153846154,Very Good (70-80)
SUOKENI,68.72,80,0.8,4.375,Good (60-70)
SUOSDEY,72.22,187,2.06951871657754,4.60427807486631,Very Good (70-80)
SUUKSESS,70.57,83,0.8795180722891566,4.469879518072289,Very Good (70-80)
SWAROVSKI,51.51,58,0.5172413793103449,4.689655172413793,Fair (50-60)
SWOMOG,65.72,159,0.8301886792452831,4.238993710691824,Good (60-70)
SYROKAN,65.08,417,1.0935251798561152,3.8297362110311752,Good (60-70)
Sabrina Silver,70.69,101,0.504950495049505,4.5049504950495045,Very Good (70-80)
Sac Silver,69.83,468,0.8910256410256411,4.414529914529915,Good (60-70)
Saco Band,64.86,54,0.1111111111111111,4.518518518518518,Good (60-70)
Safort,67.6,128,0.828125,4.453125,Good (60-70)
Sakkas,71.07,738,1.8211382113821135,4.233062330623306,Very Good (70-80)
Sakroots,71.08,58,0.5,4.586206896551724,Very Good (70-80)
Salomon,69.61,351,1.698005698005698,4.358974358974359,Good (60-70)
Saloogoe,60.35,54,1.1296296296296295,4.5,Good (60-70)
Salt Water Sandals,71.61,86,0.8255813953488372,4.546511627906977,Very Good (70-80)
Sam Edelman,64.75,233,0.7811158798283262,4.060085836909871,Good (60-70)
Samsonite,68.86,465,1.6731182795698925,4.380645161290323,Good (60-70)
Sanifer,66.85,84,0.3095238095238095,4.476190476190476,Good (60-70)
Sanita,75.02,68,4.602941176470588,3.985294117647059,Very Good (70-80)
Santic,67.47,147,0.7482993197278912,4.2312925170068025,Good (60-70)
Sanuk,67.83,834,0.3501199040767386,4.369304556354916,Good (60-70)
Saodimallsu,72.28,115,3.130434782608696,4.217391304347826,Very Good (70-80)
SaphiRose,70.6,117,2.0427350427350426,4.435897435897436,Very Good (70-80)
Sarin Mathews,65.84,440,1.1636363636363636,4.0590909090909095,Good (60-70)
Saucony,71.38,1798,2.110678531701891,4.398220244716351,Very Good (70-80)
Savane,66.93,85,0.3294117647058823,4.564705882352941,Good (60-70)
Sbart,70.05,50,0.32,4.4,Very Good (70-80)
Scala,73.83,95,1.768421052631579,4.568421052631579,Very Good (70-80)
Scarlet Darkness,63.74,204,1.5490196078431373,4.225490196078432,Good (60-70)
Scarleton,70.09,134,1.3208955223880596,4.253731343283582,Very Good (70-80)
Scurtain,68.62,57,0.8245614035087719,4.421052631578948,Good (60-70)
SeSe Code,65.89,140,1.2142857142857142,4.085714285714285,Good (60-70)
Sebago,65.8,56,0.6964285714285714,4.107142857142857,Good (60-70)
Seirus Innovation,67.86,77,1.3636363636363635,4.298701298701299,Good (60-70)
Self Pro,69.08,94,1.2234042553191489,4.372340425531915,Good (60-70)
Senker Fashion,64.38,126,0.4365079365079365,4.333333333333333,Good (60-70)
Separatec,65.88,95,0.5894736842105263,4.315789473684211,Good (60-70)
Septangle,71.49,209,2.5789473684210527,4.267942583732057,Very Good (70-80)
Sesame Street,69.51,95,0.4631578947368421,4.484210526315789,Good (60-70)
Sexy Basics,71.07,369,3.333333333333333,3.970189701897019,Very Good (70-80)
Shadowline,71.81,198,2.1313131313131315,4.383838383838384,Very Good (70-80)
Sharpty,75.34,77,2.961038961038961,4.337662337662338,Very Good (70-80)
SheIn,64.62,569,1.4007029876977153,3.755711775043937,Good (60-70)
Sherosa,66.16,137,1.4087591240875912,4.043795620437956,Good (60-70)
ShirtInvaders,69.01,58,0.1896551724137931,4.655172413793103,Good (60-70)
Shoe Land,61.91,53,0.7547169811320755,4.113207547169812,Good (60-70)
Shoe'N Tale,75.76,66,5.378787878787879,4.0,Very Good (70-80)
Shoes8teen,62.05,280,0.625,3.835714285714286,Good (60-70)
Shoeslulu,67.83,53,1.471698113207547,4.320754716981132,Good (60-70)
Shop4Ever,67.1,79,0.1645569620253164,4.430379746835443,Good (60-70)
ShopMyTrend,65.78,58,1.6551724137931034,3.689655172413793,Good (60-70)
Sidefeel,66.59,491,1.7881873727087576,3.981670061099796,Good (60-70)
Sieanear,65.03,165,0.2545454545454545,4.054545454545455,Good (60-70)
Signature by Levi Strauss & Co. Gold Label,68.94,1606,1.7496886674968868,4.27895392278954,Good (60-70)
Silky Toes,65.24,116,1.4827586206896552,4.086206896551724,Good (60-70)
Silpada,68.47,62,0.6935483870967742,4.516129032258065,Good (60-70)
Silver Insanity,70.81,60,0.6166666666666667,4.616666666666666,Very Good (70-80)
Silver Jeans Co.,66.71,138,1.3043478260869563,4.253623188405797,Good (60-70)
Silver Lilly,68.34,212,0.6367924528301887,4.433962264150943,Good (60-70)
Silvershake,73.03,148,1.4256756756756757,4.52027027027027,Very Good (70-80)
Simier Fariry,68.64,68,1.0588235294117647,4.147058823529412,Good (60-70)
Simlu,68.75,342,1.6432748538011697,4.114035087719298,Good (60-70)
Simple Flavor,71.09,71,2.6619718309859155,3.9859154929577465,Very Good (70-80)
Simple Joys by Carter's,69.51,1564,0.3670076726342711,4.65537084398977,Good (60-70)
SimpleFun,63.31,54,0.7407407407407407,4.166666666666667,Good (60-70)
Simplee Apparel,63.7,54,0.7592592592592593,4.296296296296297,Good (60-70)
Simplicity,69.21,471,1.118895966029724,4.348195329087049,Good (60-70)
Sipaya,70.81,62,1.6290322580645162,4.387096774193548,Very Good (70-80)
Sivvan,65.31,315,0.6158730158730159,4.142857142857143,Good (60-70)
Skagen,62.29,78,0.717948717948718,4.32051282051282,Good (60-70)
Skechers,68.39,13420,0.7605812220566319,4.392921013412817,Good (60-70)
Sleepyheads,72.19,60,1.5,4.55,Very Good (70-80)
SlideBelts,67.56,122,0.9590163934426228,4.311475409836065,Good (60-70)
Sloggers,76.77,355,3.259154929577465,4.52112676056338,Very Good (70-80)
Slow Man,65.04,366,1.030054644808743,4.065573770491803,Good (60-70)
Smart & Sexy,62.85,163,0.5828220858895705,3.8282208588957056,Good (60-70)
Smartwool,70.2,215,0.4883720930232558,4.595348837209302,Very Good (70-80)
Smiffys,62.5,70,0.5,3.8857142857142857,Good (60-70)
Smismivo,68.12,97,0.9587628865979382,4.257731958762887,Good (60-70)
Smoky Mountain Boots,71.83,102,0.4705882352941176,4.65686274509804,Very Good (70-80)
Snoozies,70.08,222,0.7702702702702703,4.536036036036036,Very Good (70-80)
SoJourner Bags,71.91,91,1.9230769230769231,4.527472527472527,Very Good (70-80)
Sockwell,69.8,122,0.6229508196721312,4.573770491803279,Good (60-70)
Soda,68.67,487,0.757700205338809,4.365503080082136,Good (60-70)
Sof Sole,69.53,90,1.0333333333333334,4.822222222222222,Good (60-70)
Soffe,67.82,545,1.0238532110091745,4.293577981651376,Good (60-70)
Sofra,67.51,150,0.4866666666666667,4.166666666666667,Good (60-70)
SoftWalk,65.84,80,1.4625,3.95,Good (60-70)
Soojun,66.92,147,0.9183673469387756,4.156462585034014,Good (60-70)
Sooverki,66.48,160,0.325,4.23125,Good (60-70)
Sorel,69.55,552,1.480072463768116,4.253623188405797,Good (60-70)
Souke Sports,67.18,58,0.7068965517241379,4.362068965517241,Good (60-70)
Southpole,66.13,499,0.9899799599198396,4.122244488977956,Good (60-70)
Sovoyontee,65.05,76,0.9210526315789472,4.144736842105263,Good (60-70)
Spadehill,67.42,66,1.5909090909090908,4.0,Good (60-70)
Spalding,70.48,420,1.7880952380952382,4.323809523809524,Very Good (70-80)
Speedo,64.14,603,0.5970149253731343,4.223880597014926,Good (60-70)
Speidel,66.51,727,0.530949105914718,4.320495185694636,Good (60-70)
Spenco,70.33,116,1.603448275862069,4.405172413793103,Very Good (70-80)
Sperry,67.6,905,0.8176795580110497,4.333701657458564,Good (60-70)
Splendid,49.47,94,0.3191489361702128,4.191489361702128,Poor (<50)
Spooktacular Creations,68.92,65,0.2615384615384615,4.415384615384616,Good (60-70)
Sport-Tek,64.27,94,0.6808510638297872,4.074468085106383,Good (60-70)
Sportneer,65.13,60,0.4666666666666667,4.3,Good (60-70)
Sportoli,67.16,92,0.967391304347826,4.358695652173913,Good (60-70)
Spotted Zebra,55.92,111,0.4774774774774775,4.747747747747748,Fair (50-60)
Spotti,73.85,50,2.84,4.24,Very Good (70-80)
Sprigs,63.72,72,0.5555555555555556,3.9722222222222223,Good (60-70)
Spring Notion,71.95,114,0.8421052631578947,4.56140350877193,Very Good (70-80)
Spring Step,66.6,68,1.3823529411764706,3.926470588235294,Good (60-70)
Spring Step L'Artiste,74.93,55,2.5636363636363635,4.472727272727273,Very Good (70-80)
Spyder,65.2,87,0.4482758620689655,4.35632183908046,Good (60-70)
Star Vixen,62.1,98,1.0918367346938775,3.642857142857143,Good (60-70)
Stelle,69.73,336,1.2172619047619049,4.502976190476191,Good (60-70)
Stephen Joseph,72.58,132,0.8863636363636364,4.5606060606060606,Very Good (70-80)
Stetson,72.21,138,1.4565217391304348,4.550724637681159,Very Good (70-80)
Steve Madden,64.0,474,1.09915611814346,3.981012658227848,Good (60-70)
Stjubileens,64.8,51,0.4313725490196078,4.215686274509804,Good (60-70)
Stride Rite,67.44,396,0.7196969696969697,4.421717171717172,Good (60-70)
Stylore,47.3,50,0.22,4.16,Poor (<50)
Sunday Afternoons,71.3,132,1.1893939393939394,4.507575757575758,Very Good (70-80)
Sunny Fashion,71.21,232,0.6293103448275862,4.590517241379311,Very Good (70-80)
Sunzel,67.13,115,0.3739130434782609,4.217391304347826,Good (60-70)
Super Z Outlet,64.21,967,0.3185108583247156,4.200620475698035,Good (60-70)
Supnier,67.76,90,0.6333333333333333,4.255555555555556,Good (60-70)
SweatyRocks,64.17,826,1.410411622276029,3.705811138014528,Good (60-70)
Sweetnight,69.75,104,1.4807692307692308,4.221153846153846,Good (60-70)
Syrinx,71.87,111,3.5225225225225225,3.954954954954955,Very Good (70-80)
Syuer,71.6,65,0.8307692307692308,4.615384615384615,Very Good (70-80)
TACVASEN,66.23,114,0.6140350877192983,4.333333333333333,Good (60-70)
TAM WARE,67.83,319,3.3072100313479624,3.996865203761756,Good (60-70)
TASAMO,67.52,101,0.5247524752475248,4.3861386138613865,Good (60-70)
TBMPOY,64.3,103,0.5728155339805825,4.106796116504855,Good (60-70)
TCK,67.51,105,0.1714285714285714,4.419047619047619,Good (60-70)
TECREW,64.06,76,0.7236842105263158,4.276315789473684,Good (60-70)
TEMOFON,73.17,182,4.351648351648351,4.131868131868132,Very Good (70-80)
TFJH E,71.55,92,1.1195652173913044,4.391304347826087,Very Good (70-80)
THANTH,67.08,80,0.175,4.2125,Good (60-70)
THE BIRCH & CO. BRAND,64.1,82,0.1829268292682926,4.402439024390244,Good (60-70)
THE GYM PEOPLE,70.4,354,2.3757062146892656,4.161016949152542,Very Good (70-80)
THE NORTH FACE,69.69,383,1.164490861618799,4.394255874673629,Good (60-70)
THUNDER STAR,68.28,51,1.8235294117647056,4.137254901960785,Good (60-70)
TINYHI,69.38,73,4.260273972602739,3.6575342465753424,Good (60-70)
TIOSEBON,69.35,327,1.2048929663608563,4.409785932721713,Good (60-70)
TNNZEET,68.85,85,1.188235294117647,4.388235294117648,Good (60-70)
TOMS,66.01,354,0.4915254237288136,4.234463276836158,Good (60-70)
TONY AND CANDICE,67.55,100,1.42,4.16,Good (60-70)
TOP LEGGING,63.6,91,1.7582417582417582,3.879120879120879,Good (60-70)
TOP Moda,64.98,152,0.5,4.039473684210527,Good (60-70)
TRAILSIDE SUPPLY CO.,60.14,123,1.943089430894309,4.252032520325203,Good (60-70)
TRAVANDO,64.71,253,0.1739130434782608,4.201581027667984,Good (60-70)
TRENDY UNITED,74.14,57,3.12280701754386,4.315789473684211,Very Good (70-80)
TSIODFO,63.2,57,0.631578947368421,3.912280701754386,Good (60-70)
TSLA,69.65,677,1.0782865583456425,4.385524372230428,Good (60-70)
TYR,75.34,213,3.845070422535212,4.342723004694836,Very Good (70-80)
Tagoo,60.81,62,1.096774193548387,3.774193548387097,Good (60-70)
Tamarac by Slippers International,66.9,572,0.4178321678321678,4.298951048951049,Good (60-70)
Tanming,69.15,125,1.12,4.224,Good (60-70)
Tansozer,67.95,72,1.1388888888888888,4.25,Good (60-70)
Tanst Sky,63.35,62,0.8225806451612904,4.225806451612903,Good (60-70)
Taos,71.39,161,1.3975155279503106,4.3602484472049685,Very Good (70-80)
Tapata,68.12,63,1.6507936507936507,4.444444444444445,Good (60-70)
Tapp Collections,66.38,158,0.4620253164556962,4.272151898734177,Good (60-70)
Taydey,63.92,72,1.0555555555555556,3.9722222222222223,Good (60-70)
Tcombo,70.91,51,0.7647058823529411,4.588235294117647,Very Good (70-80)
Tee Luv,67.06,110,0.3909090909090909,4.445454545454545,Good (60-70)
TeeHee Socks,68.85,544,0.7481617647058824,4.356617647058823,Good (60-70)
Tempt Me,69.94,523,0.9904397705544932,4.321223709369025,Good (60-70)
Terramar,65.56,186,1.1827956989247312,4.155913978494624,Good (60-70)
Teva,68.9,1377,0.6862745098039216,4.419753086419753,Good (60-70)
TexereSilk,74.53,61,3.950819672131148,4.262295081967213,Very Good (70-80)
The 1 for U,74.28,197,2.0609137055837565,4.609137055837564,Very Good (70-80)
The Children's Place,68.92,962,0.4313929313929314,4.573804573804574,Good (60-70)
The Drop,67.76,262,3.564885496183206,4.217557251908397,Good (60-70)
The Fresh,68.65,50,0.96,4.24,Good (60-70)
The Goozler,68.71,63,0.0634920634920634,4.603174603174603,Good (60-70)
The Hat Depot,69.54,228,0.3815789473684211,4.482456140350878,Good (60-70)
The Mountain,70.21,340,0.7176470588235294,4.641176470588236,Very Good (70-80)
The Next Level,67.72,122,1.1639344262295082,4.057377049180328,Good (60-70)
The Pearl Source,70.12,103,0.8155339805825242,4.514563106796117,Very Good (70-80)
The Sak,68.22,99,1.101010101010101,4.565656565656566,Good (60-70)
The Wave,65.99,73,0.9178082191780822,3.958904109589041,Good (60-70)
The World Jewelry Center,70.7,52,1.5961538461538465,4.4423076923076925,Very Good (70-80)
TheMogan,68.24,126,1.96031746031746,4.087301587301587,Good (60-70)
Theatricals,66.5,95,0.7578947368421053,3.968421052631579,Good (60-70)
Thermajane,68.05,223,0.3139013452914798,4.408071748878924,Good (60-70)
Thermajohn,65.73,186,0.5,4.220430107526882,Good (60-70)
Thirty48,67.2,156,0.3717948717948718,4.423076923076923,Good (60-70)
ThisWear,70.26,186,0.064516129032258,4.688172043010753,Very Good (70-80)
Thorogood,67.5,149,1.3288590604026846,4.208053691275167,Good (60-70)
Threadrock,66.94,51,0.3529411764705882,4.196078431372549,Good (60-70)
Three Sixty Six,64.65,90,0.4444444444444444,4.5,Good (60-70)
ThunderFit,67.85,677,0.5923190546528804,4.528803545051699,Good (60-70)
ThusFar,57.86,63,0.5238095238095238,3.380952380952381,Fair (50-60)
Tickled Teal,63.26,59,0.3050847457627119,3.745762711864407,Good (60-70)
Tilley,73.91,80,1.6875,4.85,Very Good (70-80)
Timberland,69.37,1349,1.58117123795404,4.389177168272795,Good (60-70)
Timberland PRO,66.79,936,0.8675213675213675,4.288461538461538,Good (60-70)
Timbuk2,79.7,55,6.654545454545454,4.254545454545455,Very Good (70-80)
Time May Tell,69.05,74,2.891891891891892,3.864864864864865,Good (60-70)
Timeson,65.96,250,0.876,4.228,Good (60-70)
Timex,66.0,1117,0.6696508504923904,4.312444046553268,Good (60-70)
Tipi Toe,72.04,217,2.23963133640553,4.276497695852535,Very Good (70-80)
Tipsy Elves,70.72,107,1.88785046728972,4.08411214953271,Very Good (70-80)
